;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,2048
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
591,288574,1.24932e-05,1.47969e-06
592,289063,1.21956e-05,1.4574e-06
593,289551,1.24336e-05,1.47006e-06
594,290039,1.28723e-05,1.44833e-06
595,290527,1.30435e-05,1.44553e-06
596,291016,1.27792e-05,1.45266e-06
597,291504,1.27386e-05,1.47196e-06
598,291992,1.23228e-05,1.5156e-06
599,292480,1.16182e-05,1.45653e-06
600,292969,1.23201e-05,1.41936e-06
601,293457,1.26078e-05,1.41892e-06
602,293945,1.21517e-05,1.40833e-06
603,294434,1.23783e-05,1.42845e-06
604,294922,1.22909e-05,1.47214e-06
605,295410,1.23133e-05,1.48729e-06
606,295898,1.25436e-05,1.48092e-06
607,296387,1.27369e-05,1.48296e-06
608,296875,1.25458e-05,1.48675e-06
