;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,16384
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
553,33752.4,1.29277e-05,1.38919e-06
554,33813.5,1.31366e-05,1.35932e-06
555,33874.5,1.2869e-05,1.45495e-06
556,33935.5,1.23636e-05,1.54791e-06
557,33996.6,1.24232e-05,1.59148e-06
558,34057.6,1.23916e-05,1.54673e-06
559,34118.7,1.24625e-05,1.50155e-06
560,34179.7,1.24428e-05,1.49553e-06
561,34240.7,1.25441e-05,1.53775e-06
562,34301.8,1.2879e-05,1.57386e-06
563,34362.8,1.23951e-05,1.53554e-06
564,34423.8,1.20621e-05,1.51982e-06
565,34484.9,1.2159e-05,1.48526e-06
566,34545.9,1.22841e-05,1.43534e-06
567,34606.9,1.24012e-05,1.47575e-06
568,34668,1.2744e-05,1.52262e-06
