;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
520,12695.3,3.65312e-06,4.08602e-06
521,12719.7,3.69382e-06,4.33975e-06
522,12744.1,3.77478e-06,4.32232e-06
523,12768.6,3.78663e-06,4.25213e-06
524,12793,3.71502e-06,4.01942e-06
525,12817.4,3.77604e-06,3.86517e-06
526,12841.8,3.85856e-06,4.05969e-06
527,12866.2,3.83602e-06,4.14147e-06
528,12890.6,3.77156e-06,4.23507e-06
529,12915,3.78015e-06,4.24657e-06
530,12939.5,3.69232e-06,4.17259e-06
531,12963.9,3.76959e-06,4.07264e-06
532,12988.3,3.84352e-06,4.09802e-06
533,13012.7,3.70209e-06,4.36498e-06
534,13037.1,3.56463e-06,4.45987e-06
535,13061.5,3.6585e-06,4.26569e-06
536,13085.9,3.72685e-06,4.10226e-06
537,13110.4,3.72706e-06,4.28747e-06
538,13134.8,3.69602e-06,4.43041e-06
539,13159.2,3.77173e-06,4.277e-06
540,13183.6,3.79291e-06,4.28475e-06
541,13208,3.76538e-06,4.20569e-06
542,13232.4,3.67698e-06,4.0105e-06
543,13256.8,3.63168e-06,4.01693e-06
544,13281.3,3.61646e-06,4.04216e-06
545,13305.7,3.63559e-06,4.00167e-06
546,13330.1,3.69882e-06,4.00375e-06
547,13354.5,3.68115e-06,3.95344e-06
548,13378.9,3.61943e-06,3.88024e-06
549,13403.3,3.7724e-06,4.03927e-06
550,13427.7,3.91656e-06,4.30709e-06
551,13452.1,3.78045e-06,4.40248e-06
552,13476.6,3.69245e-06,4.26356e-06
553,13501,3.72629e-06,4.12788e-06
554,13525.4,3.65278e-06,4.15475e-06
555,13549.8,3.64103e-06,4.10861e-06
556,13574.2,3.67569e-06,4.17301e-06
557,13598.6,3.67397e-06,4.17971e-06
558,13623,3.67253e-06,4.07544e-06
559,13647.5,3.66761e-06,4.06307e-06
560,13671.9,3.67771e-06,4.09491e-06
561,13696.3,3.66011e-06,3.93871e-06
562,13720.7,3.75498e-06,3.90919e-06
563,13745.1,3.78288e-06,4.04301e-06
564,13769.5,3.72959e-06,4.17574e-06
565,13793.9,3.69184e-06,4.09472e-06
566,13818.4,3.78796e-06,4.10231e-06
567,13842.8,3.81452e-06,4.34099e-06
568,13867.2,3.7428e-06,4.45706e-06
569,13891.6,3.70541e-06,4.45294e-06
570,13916,3.89891e-06,4.33624e-06
571,13940.4,4.00305e-06,4.17239e-06
572,13964.8,3.91635e-06,4.31261e-06
573,13989.3,3.74906e-06,4.48664e-06
574,14013.7,3.68621e-06,4.23582e-06
575,14038.1,3.69707e-06,4.1145e-06
