;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
487,11889.6,1.37904e-05,0.000988084
488,11914.1,1.37774e-05,0.000982252
489,11938.5,1.30904e-05,0.000925066
490,11962.9,1.27236e-05,0.000911882
491,11987.3,1.3175e-05,0.00096798
492,12011.7,1.35942e-05,0.000993712
493,12036.1,1.36459e-05,0.000997938
494,12060.5,1.32146e-05,0.000986202
495,12085,1.29322e-05,0.00096523
496,12109.4,1.24909e-05,0.000914531
497,12133.8,1.22852e-05,0.000877671
498,12158.2,1.24397e-05,0.000876358
499,12182.6,1.24745e-05,0.000889937
500,12207,1.24105e-05,0.000916166
501,12231.4,1.32224e-05,0.000976453
502,12255.9,1.33891e-05,0.000975637
503,12280.3,1.25601e-05,0.000898801
504,12304.7,1.23404e-05,0.000874815
505,12329.1,1.27309e-05,0.000905851
506,12353.5,1.29621e-05,0.000935108
507,12377.9,1.29302e-05,0.000922509
508,12402.3,1.34325e-05,0.000961936
509,12426.8,1.32851e-05,0.000970721
510,12451.2,1.23544e-05,0.000902678
511,12475.6,1.26889e-05,0.000905236
512,12500,1.29415e-05,0.000938924
513,12524.4,1.24055e-05,0.000916328
514,12548.8,1.23067e-05,0.000884839
515,12573.2,1.23991e-05,0.000898056
516,12597.7,1.3149e-05,0.000961399
517,12622.1,1.36653e-05,0.000990947
518,12646.5,1.29273e-05,0.000935808
519,12670.9,1.23227e-05,0.000893178
520,12695.3,1.22644e-05,0.000893487
521,12719.7,1.28306e-05,0.000919049
522,12744.1,1.34257e-05,0.000946083
523,12768.6,1.2776e-05,0.000894996
524,12793,1.2876e-05,0.00090533
525,12817.4,1.29722e-05,0.000902665
526,12841.8,1.28836e-05,0.000904812
527,12866.2,1.29204e-05,0.000928918
528,12890.6,1.23688e-05,0.000908634
529,12915,1.20295e-05,0.000887719
530,12939.5,1.26218e-05,0.000903028
531,12963.9,1.33142e-05,0.000949726
532,12988.3,1.39396e-05,0.00101168
533,13012.7,1.34795e-05,0.000972136
534,13037.1,1.26009e-05,0.000920579
535,13061.5,1.23568e-05,0.000926757
536,13085.9,1.19907e-05,0.000907355
537,13110.4,1.16924e-05,0.000892097
538,13134.8,1.19296e-05,0.000891112
539,13159.2,1.22655e-05,0.00089009
540,13183.6,1.22414e-05,0.000879971
541,13208,1.23178e-05,0.000882018
542,13232.4,1.25873e-05,0.000904085
543,13256.8,1.28005e-05,0.00091472
544,13281.3,1.24827e-05,0.000886336
545,13305.7,1.2381e-05,0.000883607
546,13330.1,1.24134e-05,0.000898046
547,13354.5,1.23834e-05,0.000919282
548,13378.9,1.24387e-05,0.000932073
549,13403.3,1.26214e-05,0.000924983
550,13427.7,1.17564e-05,0.000853384
551,13452.1,1.13806e-05,0.000813161
552,13476.6,1.24403e-05,0.000887824
553,13501,1.29639e-05,0.000937825
554,13525.4,1.26391e-05,0.000906077
555,13549.8,1.26434e-05,0.000898392
556,13574.2,1.25274e-05,0.00089552
557,13598.6,1.23368e-05,0.000880013
